vid4_pair1_frame936.jpg,vid4_pair1_frame996.jpg,1
vid4_pair2_frame789.jpg,vid4_pair2_frame819.jpg,1
vid4_pair3_frame181.jpg,vid4_pair3_frame196.jpg,1
vid4_pair4_frame1028.jpg,vid4_pair4_frame913.jpg,1
vid4_pair5_frame806.jpg,vid4_pair5_frame836.jpg,0
vid4_pair6_frame819.jpg,vid4_pair6_frame834.jpg,0
vid4_pair7_frame392.jpg,vid4_pair7_frame407.jpg,1
vid4_pair8_frame629.jpg,vid4_pair8_frame689.jpg,1
vid4_pair9_frame978.jpg,vid4_pair9_frame993.jpg,1
vid5_pair0_frame782.jpg,vid5_pair0_frame812.jpg,0
vid5_pair1_frame627.jpg,vid5_pair1_frame667.jpg,0
vid5_pair2_frame256.jpg,vid5_pair2_frame286.jpg,1
vid5_pair3_frame696.jpg,vid5_pair3_frame726.jpg,1
vid5_pair4_frame395.jpg,vid5_pair4_frame425.jpg,1
vid5_pair5_frame47.jpg,vid5_pair5_frame92.jpg,0
vid5_pair6_frame521.jpg,vid5_pair6_frame561.jpg,0
vid5_pair7_frame605.jpg,vid5_pair7_frame635.jpg,1
vid5_pair8_frame594.jpg,vid5_pair8_frame654.jpg,0
vid5_pair9_frame221.jpg,vid5_pair9_frame261.jpg,0
vid6_pair0_frame61.jpg,vid6_pair0_frame91.jpg,0
vid6_pair1_frame185.jpg,vid6_pair1_frame225.jpg,0
vid6_pair2_frame495.jpg,vid6_pair2_frame540.jpg,0
vid6_pair3_frame531.jpg,vid6_pair3_frame591.jpg,1
vid6_pair4_frame42.jpg,vid6_pair4_frame82.jpg,0
vid6_pair5_frame188.jpg,vid6_pair5_frame218.jpg,0
vid6_pair6_frame466.jpg,vid6_pair6_frame481.jpg,0
vid6_pair7_frame125.jpg,vid6_pair7_frame65.jpg,0
vid6_pair8_frame233.jpg,vid6_pair8_frame263.jpg,0
vid6_pair9_frame346.jpg,vid6_pair9_frame399.jpg,0
vid7_pair0_frame209.jpg,vid7_pair0_frame224.jpg,1
vid7_pair1_frame34.jpg,vid7_pair1_frame64.jpg,1
vid7_pair2_frame124.jpg,vid7_pair2_frame164.jpg,0
vid7_pair3_frame134.jpg,vid7_pair3_frame164.jpg,0
vid7_pair4_frame181.jpg,vid7_pair4_frame221.jpg,1
vid7_pair5_frame127.jpg,vid7_pair5_frame97.jpg,0
vid7_pair6_frame67.jpg,vid7_pair6_frame93.jpg,1
vid7_pair7_frame152.jpg,vid7_pair7_frame212.jpg,0
vid7_pair8_frame179.jpg,vid7_pair8_frame63.jpg,1
vid7_pair9_frame143.jpg,vid7_pair9_frame98.jpg,0
vid8_pair0_frame61.jpg,vid8_pair0_frame76.jpg,1
vid8_pair1_frame109.jpg,vid8_pair1_frame154.jpg,1
vid8_pair2_frame117.jpg,vid8_pair2_frame86.jpg,1
vid8_pair3_frame149.jpg,vid8_pair3_frame89.jpg,1
vid8_pair4_frame126.jpg,vid8_pair4_frame86.jpg,1
vid8_pair5_frame112.jpg,vid8_pair5_frame127.jpg,1
vid8_pair6_frame109.jpg,vid8_pair6_frame79.jpg,1
vid8_pair7_frame59.jpg,vid8_pair7_frame89.jpg,1
vid8_pair8_frame27.jpg,vid8_pair8_frame57.jpg,0
vid8_pair9_frame64.jpg,vid8_pair9_frame94.jpg,1
vid9_pair0_frame433.jpg,vid9_pair0_frame448.jpg,1
vid9_pair1_frame5145.jpg,vid9_pair1_frame5175.jpg,0
vid9_pair2_frame5529.jpg,vid9_pair2_frame5589.jpg,1
vid9_pair3_frame6023.jpg,vid9_pair3_frame6053.jpg,0
vid9_pair4_frame2349.jpg,vid9_pair4_frame2389.jpg,0
vid9_pair5_frame4518.jpg,vid9_pair5_frame4519.jpg,1
vid9_pair6_frame5151.jpg,vid9_pair6_frame5181.jpg,0
vid9_pair7_frame798.jpg,vid9_pair7_frame828.jpg,1
vid9_pair8_frame1430.jpg,vid9_pair8_frame1490.jpg,0
vid9_pair9_frame2478.jpg,vid9_pair9_frame4349.jpg,0
